x,y
951040.2745886053,5604096.132431021
951029.4285220422,5604202.423633674
950999.6610210543,5604276.942002585
950930.808640451,5604417.198460141
950844.8699883937,5604535.435796564
950751.5765149043,5604622.4285014225
950705.652352477,5604684.096754693
950673.3428126463,5604733.726989306
950635.4238899243,5604789.508487683
950533.5754371408,5604865.240851452
950413.5243801102,5604929.973247988
950331.7235110297,5604935.397119571
950331.6045703136,5604935.405005976
950261.7693210716,5604912.137280157
950175.2873087493,5604887.010085195
950056.1346353554,5604938.727561052
949983.4387000739,5604950.937872988
949961.1657827566,5604989.823693564
949839.4635667029,5605105.205171992
949745.3957752852,5605143.349125907
949656.1519529369,5605123.551173387
949486.9627996676,5605114.86560332
949486.8847431894,5605114.861596121
949353.0717279003,5605142.754370278
949270.6467900581,5605156.167383944
949270.587002141,5605156.162562527
949228.9646567797,5605152.8060445925
949187.2825437346,5605149.444692192
949101.0837884025,5605122.298280791
949027.0216848204,5605121.348040898
948986.1276233369,5605153.70227178
948917.6248257296,5605202.001788565
948835.5806505412,5605269.291161022
948702.4100503311,5605378.182356797
948653.31308571,5605422.948898031
948523.3992864996,5605491.392868246
948500.3314889863,5605534.7636181
948498.0287189201,5605568.773590424
948517.3645982476,5605596.014332505
948562.029047417,5605666.010046519
948638.1255536595,5605761.682721819
948677.4102146813,5605866.959163295
948665.5307368665,5605986.13970766
948630.6922821833,5606062.267212522
948568.3412000345,5606124.129231431
948466.5673993442,5606169.207436049
948384.5424203539,5606236.932270267
948278.5967092499,5606394.314586546
948187.9280072312,5606540.334351967
948102.5909198283,5606827.607244122
948031.467544247,5607059.198666337
947984.822421886,5607132.362230577
947898.5104647379,5607194.267519113
947763.3103507358,5607267.776327125
947653.170411224,5607389.064889215
947605.764566354,5607502.43149685
947563.2733868833,5607675.4782687
947538.019459551,5607702.983450559
947500.1145374269,5607744.267314708
947429.3393873213,5607774.328688685
947388.6593752928,5607791.607263463
947184.9675152724,5607854.50174301
947006.947471073,5607865.259107948
946904.6064634151,5607890.11763219
946819.0822570974,5607942.019808915
946696.5580859103,5608037.183106147
946536.5317858491,5608213.291544952
946411.0932213584,5608313.225742944
946234.4129879007,5608398.488929753
946017.5274848697,5608536.309131028
945848.5529258695,5608614.63397399
945759.6059251297,5608620.0077757025
945609.9338350969,5608636.027456445
945493.1038704169,5608662.243604502
945439.373620001,5608645.306871054
945363.8810268808,5608597.482594106
945334.2768181608,5608697.172504686
945324.9954090088,5608783.388284463
945330.0218133836,5608840.116240002
945394.9946653043,5609044.521601295
945491.9551250824,5609205.774459987
945501.4191296678,5609298.515980683
945542.1410997933,5609386.300654567
945651.7378916607,5609482.174850798
945786.7201076491,5609648.998511722
945874.3148918323,5609778.852536558
945905.5340051402,5609837.688478957
945921.792973336,5609933.561716144
945876.4117591062,5610050.085608932
945920.7359287015,5610304.072954036
945934.1930215668,5610355.96111716
945946.304991945,5610403.211858543
946020.7690068438,5610488.180812907
946128.7626461432,5610573.853109107
946281.7341470163,5610695.917698813
946383.7102950725,5610765.513783617
946526.9522761947,5610859.1415180685
946619.6097126123,5610927.978586137
946661.8307110997,5610967.130391301
946798.8249049427,5611287.51090334
946838.2333832989,5611452.118386385
946938.5272994573,5611633.708267476
946987.3522725232,5611709.588062801
946991.8852692657,5611709.942159696
947042.3945264729,5611711.551438695
947138.0817117911,5611681.11623082
947217.8160421891,5611582.928997595
947319.4886555144,5611419.746659013
947358.1244750865,5611384.6208863035
947411.934864918,5611370.912474583
947464.6722934409,5611406.882940032
947494.1306371316,5611449.445728029
947513.5247219896,5611504.88185184
947533.257941109,5611616.072428917
947583.2835618249,5611709.630582094
947612.16950632,5611796.460003527
947609.7573836999,5611855.098949706
947555.8119232648,5611962.870404325
947445.6430639821,5612142.988185901
947439.4200083027,5612219.47409826
947437.7683912507,5612329.460783769
947432.0400374931,5612400.4093315285
947390.9880568951,5612494.110258585
947340.8872417916,5612582.088949078
947291.1364001221,5612723.376804102
947281.381870043,5612845.267625834
947290.781310123,5612966.271744995
947316.3474636052,5613065.347737663
947316.455804039,5613124.245022458
947273.903966373,5613266.577138807
947259.355800516,5613285.547698126
947219.7061684584,5613403.996275558
947192.4127110245,5613580.336106399
947196.4573429619,5613726.46374747
947196.9059827657,5613803.453996533
947171.9755784093,5613844.648272583
947073.8781994144,5613925.759575975
947039.5438154681,5613991.325399343
947052.0774736732,5614123.086000975
947110.2475979574,5614335.0091154585
947115.4093166899,5614440.479548853
947085.6919220248,5614535.156616157
947040.7622073984,5614612.992211693
946946.5299513625,5614704.387297391
946856.6474100953,5614776.030689608
946763.3236311758,5614830.350692158
946682.0386197465,5614884.552243978
946597.244794168,5614979.269152794
946568.5427480187,5615063.433575674
946567.4205474843,5615157.914433189
946584.489216591,5615236.202157257
946589.1379527127,5615292.94522926
946569.0566611439,5615360.168333308
946575.2516046264,5615398.919053512
946623.5051788683,5615449.071283176
946707.5347558599,5615499.636785985
946746.4140152563,5615520.897655713
946790.7311808508,5615588.902128661
946848.1580380343,5615698.658563787
946882.893612684,5615768.359365649
946969.5057003336,5615844.746862251
947066.2441544139,5615914.964037095
947135.3243232385,5615946.232493289
947270.8849325499,5616009.516240921
947468.3175357382,5616105.529708195
947675.6121155977,5616197.766127789
947788.31842692,5616276.769422994
947882.0444965472,5616381.965373116
947943.153127447,5616476.451017337
947973.0327969341,5616573.8847202705
947995.3548358448,5616619.4717873465
948043.8052307958,5616641.480798133
948118.9220948918,5616683.811819689
948145.308935676,5616711.603358959
948203.5266547586,5616811.360960132
948276.5289096115,5616934.935122422
948315.8566734436,5617033.1851821225
948354.8229305254,5617164.097993879
948393.5591300839,5617295.460012291
948437.905567767,5617444.922021388
948469.1302138346,5617555.076126648
948482.1728083347,5617625.028449754
948481.1409196531,5617691.809217874
948451.5226870693,5617785.978195796
948457.6129301095,5617825.17244592
948514.7823483336,5617937.4478045
948578.5440334304,5618029.617841956
948657.6943844473,5618220.580506286
948676.1315131215,5618312.088890379
948684.5917447724,5618350.985536132
948688.188932349,5618420.183716644
948668.4345979338,5618510.637778899
948662.2305385215,5618609.175049117
948660.0244955008,5618688.478869945
948655.9819806918,5618736.412383094
948643.8093177057,5618819.936354762
948635.4998317497,5618916.282315516
948635.4970144834,5618916.314980683
948642.986366554,5618996.360939164
948696.4560124734,5619069.582203343
948730.5459704649,5619144.263137673
948752.14200475,5619225.474165283
948765.8805164233,5619372.402029058
948754.3260694781,5619504.269897267
948744.2044544097,5619621.095804565
948746.6475343565,5619703.254359106
948730.3650579918,5619809.023417776
948730.2978651642,5619810.891974444
948728.7242432978,5619854.652355103
948750.582052811,5619933.407218832
948780.2015201347,5620033.358086377
948789.245852684,5620092.904764968
948795.2306003802,5620216.128888691
948781.336011411,5620375.9242307
948752.8157817819,5620539.590592006
948718.1689984195,5620636.307028278
948651.302387755,5620717.406035111
948549.5487243689,5620787.584810786
948425.1039843428,5620868.962109322
948300.4958872839,5620954.920546918
948186.3134811954,5621057.314584188
948152.9768046826,5621139.056416042
948131.7833001774,5621244.485788736
948128.3178276469,5621366.890989391
948138.5234791815,5621470.305976288
948171.80081386,5621561.219343103
948177.0448690709,5621575.5460527
948249.2729810579,5621763.44116736
948298.0742807251,5621890.073918425
948306.0055255996,5622047.103096905
948275.5806608975,5622258.911242131
948243.5749532655,5622363.898761117
948235.5457966649,5622390.898775997
948247.1727559286,5622476.327459179
948270.4892963513,5622621.555082913
948294.9503289995,5622807.582058555
948326.1801308468,5622915.225885433
948382.9740287379,5623032.967699449
948434.6426085226,5623072.875711212
948527.9583495492,5623099.081521102
948555.0010406215,5623119.387019267
948574.0826725365,5623146.576379782
948564.6456299514,5623283.604048807
948559.4904529306,5623480.333677192
948579.220298186,5623694.147288473
948600.6079437,5623806.004541596
948622.8339171301,5623879.2266230555
948679.1692281505,5623976.312833607
948740.93279646,5624063.311440811
948770.3594621286,5624137.579599625
948786.3073366821,5624256.580003529
948840.1241087347,5624353.469201919
948868.3832314605,5624386.437989088
948896.1927215632,5624396.244659
948948.0210542645,5624396.4006390525
948953.5427184354,5624396.417255394
948953.6239685026,5624396.41139221
949035.4538938254,5624390.506334665
949101.063538299,5624406.400371271
949162.5953514038,5624442.5327265235
949213.0574795337,5624467.271263624
949263.1021068401,5624466.8410975
949263.1168379126,5624466.836278412
949337.1355785176,5624442.621922354
949448.957869715,5624421.545611251
949577.8562004241,5624424.994308575
949684.1643980017,5624439.134833051
949776.1320656231,5624455.190414723
949868.1453539885,5624442.546884332
950023.8103602431,5624384.796521437
950170.3425398734,5624351.903733
950230.0605731403,5624351.715734523
950260.4243157507,5624359.775226168
950296.6515190377,5624383.291054666
950326.1844346054,5624457.116629761
950339.0515971128,5624555.709380344
950348.9806396905,5624607.319334735
950433.453054304,5624737.381312573
950507.7704871855,5624846.044688814
950547.3001060754,5624913.581641654
950558.2810791933,5624952.736861007
950536.3309638503,5625012.272068897
950495.9155777921,5625092.960507628
950443.8065865411,5625167.734856485
950399.7811883085,5625235.5569289625
950396.0278923846,5625278.963545418
950420.7735519267,5625352.383270745
950440.5613653607,5625454.102145296
950466.9963045804,5625563.847554996
950493.1486119641,5625675.610980572
950537.3010549579,5625799.388288204
950553.3904607162,5625862.05447892
950562.6148621695,5625949.786903796
950558.8409789625,5625992.75563796
950578.4448933249,5626014.971291088
950676.605421511,5626069.714645286
950762.9354768024,5626120.993946229
950809.0618421229,5626168.48949754
950847.8735117804,5626217.889045267
950878.5205949672,5626304.883538748
950884.403434965,5626374.725021208
950884.1352063594,5626460.702466025
950858.1582380626,5626622.552858705
950845.125483036,5626690.384743107
950846.9283602199,5626723.7601542855
950873.3787871273,5626777.17619268
950869.271363194,5626799.483467107
950859.6280648194,5626826.870713255
950853.3035957254,5626863.565940622
950830.1025613706,5626890.826826244
950824.2502604382,5626959.2670191405
950831.6111476113,5627039.315519639
950859.3497483754,5627077.258602336
950953.5699726596,5627149.790886629
950991.1511696368,5627183.5205046665
951020.653829159,5627229.715532862
951048.9601823994,5627344.637122556
951073.2793180695,5627395.39458712
951126.3893731617,5627471.6406931635
951197.5929840105,5627561.901635594
951266.67431371,5627646.9973949725
951301.7301543027,5627711.419912618
951336.7860031027,5627775.842418958
951384.3679780586,5627943.696484465
951421.4349390237,5628039.229022445
951459.1356818534,5628075.522207091
951506.4461433853,5628107.988669651
951557.9129618104,5628122.213554123
951557.9280065412,5628122.217712327
951613.2843222034,5628117.220502153
951657.750049839,5628075.0065288395
951671.7962539954,5628050.5491251405
951696.9848304187,5628009.349662316
951740.2133000391,5627924.335539518
951777.9133391101,5627820.278066008
951812.0362677837,5627731.047088184
951865.0515887572,5627643.325232016
951924.478064035,5627566.648245226
951980.8902128955,5627495.310676367
952008.156428455,5627428.638644218
952034.8358067187,5627341.254101721
952068.4928350272,5627285.18930185
952156.3490245804,5627237.0244070925
952326.4107220679,5627208.060918696
952411.3849418991,5627192.359828418
952533.5232288301,5627147.436810233
952608.3534887676,5627113.281011591
952677.8546432963,5627083.255829421
952712.0238193447,5627075.976941426
952742.3861671095,5627083.974267876
952777.3300506292,5627123.0263811555
952828.1505979907,5627198.564472543
952895.5196776626,5627276.471711192
952981.0283240175,5627339.694417372
953017.188801006,5627391.409982712
953069.2038394845,5627508.811119212
953138.3917706218,5627704.05520153
953187.4030170485,5627800.040684405
953230.7445109318,5627852.36477316
953308.9827094201,5627913.041031461
953357.8895602118,5627958.215976197
953388.1451358078,5628050.2424347075
953427.8442436147,5628142.960927108
953458.4511764923,5628204.770142505
953479.9312115732,5628232.225515627
953443.4222409878,5628297.131803613
953431.6059229671,5628377.628143331
953422.3405651959,5628456.314936939
953442.8872157658,5628550.042340134
953482.4520436884,5628645.273178788
953557.0983044201,5628777.10639435
953571.9670923408,5628789.82206816
953603.8829134434,5628817.116225938
953691.8905511049,5628850.399432337
953785.5150760608,5628847.9593001
953893.2776254148,5628844.616108083
953952.8924256265,5628847.504557401
953980.5675346385,5628859.7616294045
954005.0942437513,5628879.870875162
954006.2953252363,5628948.8642299995
953983.815846592,5629015.942605706
953933.4612640451,5629098.843575953
953894.2618510588,5629192.257397562
953857.4044877012,5629314.4480187055
953804.5479055463,5629481.173865668
953784.1925092079,5629604.7329503875
953752.8726487105,5629773.158763213
953740.5598531282,5629859.190816311
953721.126121327,5629918.922063851
953661.8942482171,5629967.4563313015
953616.7032407093,5629991.4079765165
953586.0967083041,5630040.250816788
953554.7300057719,5630126.722632741
953551.4049670615,5630192.853393905
953537.8166099527,5630237.96626401
953473.7648890086,5630288.100683744
953411.4272822221,5630315.724924849
953342.5168403478,5630312.63731854
953285.2423930713,5630281.820213937
953238.845455348,5630239.348646575
953200.7498449854,5630208.085667628
953150.5845124922,5630180.8500177
953150.5427618586,5630180.8273505345
953108.8699876204,5630164.390925408
953084.9271864195,5630164.931206855
953061.5476126774,5630185.683465871
953035.7020659929,5630234.368765284
953022.6910462771,5630302.70006025
952997.367102526,5630346.411354699
952945.9689329424,5630388.004207725
952803.5677713158,5630483.040808599
952712.0808105018,5630574.664081155
952685.6220297856,5630575.06954455
952664.8307751929,5630567.820310406
952652.6754808367,5630541.188212746
952632.7868140602,5630439.976472204
952602.5130250973,5630347.51411255
952556.6444285673,5630297.49957881
952553.4551123729,5630295.82962526
952533.8793159196,5630285.579567166
952441.8350660006,5630297.718414616
952367.153157808,5630332.427132143
952289.7195117834,5630397.023966041
952248.4883832452,5630457.570517194
952209.7034962124,5630546.449700088
952196.5960059548,5630642.415384596
952177.5344783701,5630696.676453703
952124.911964989,5630779.426400434
952095.7568367231,5630837.911932177
952048.2828588298,5630918.043327487
952000.1296683417,5630975.462125755
951977.513635123,5631045.049114272
951935.0398130245,5631092.3690935355
951867.8591832852,5631150.789937574
951766.8784583686,5631210.956521789
951639.1589887674,5631330.310619374
951595.2662724368,5631409.210548938
951551.3734605542,5631488.110321445
951524.1678759947,5631580.463393101
951526.2111609096,5631667.646492655
951566.7516823484,5631778.555653445
951575.1916865532,5631873.776854651
951567.2251022084,5632021.00499022
951537.3997378291,5632200.128464439
951532.2065950163,5632258.510503212
951550.1049133296,5632300.728962984
951555.2721588945,5632314.713284067
951534.9377400506,5632336.2006625105
951500.1340939344,5632351.462793507
951438.650144515,5632343.456610779
951360.538652687,5632334.086296729
951299.8971356686,5632344.210794004
951263.9685104424,5632343.360026406
951212.2139937511,5632334.090989562
951126.860736882,5632298.489145792
951034.7232463809,5632257.3104528105
951007.9397190447,5632234.516862155
950981.1562054527,5632211.723275151
950963.5492542887,5632194.6782601215
950888.039501838,5632154.863730983
950843.2771871791,5632120.524459076
950683.5668212499,5632032.085843069
950624.695140809,5632004.661993069
950570.9338506703,5631979.19556243
950508.3461016865,5631955.514160565
950438.9149579863,5631957.397264891
950350.4425386077,5631957.275532122
950231.5547125561,5631977.72677904
950167.2200478694,5632000.17567865
950085.1256263279,5632064.417598218
950035.1730877063,5632088.521914377
949955.8849372364,5632091.610524874
949842.3891210982,5632076.852535709
949746.6019896726,5632078.63350055
949679.8011867426,5632077.700828187
949585.9827720557,5632057.024062874
949530.6605511227,5632060.072997758
949530.5353666287,5632060.079330342
949462.819027569,5632069.150448741
949358.3027430178,5632088.311944337
949267.1014717699,5632118.575969578
949149.7661831714,5632121.098283945
948983.8717421057,5632132.245265062
948983.7679918006,5632132.2522362955
948802.8908156982,5632122.10434203
948802.8521494418,5632122.10217268
948704.0161338482,5632131.164955254
948656.8190657139,5632152.44732297
948595.286541704,5632173.074146756
948454.8404893223,5632191.320448824
948345.3802513011,5632212.086667648
948256.9595716747,5632248.173219099
948160.1099438726,5632316.223948359
948131.5690775914,5632342.034767485
948114.6625453966,5632399.512510777
948104.2154597982,5632490.712291497
948112.5405721335,5632588.941662643
948121.633043667,5632676.67292564
948124.5052556191,5632727.726490838
948107.9181866043,5632808.3074000785
948049.4827006761,5632930.786050661
948004.5963679214,5633034.283968819
947979.9122591687,5633124.258883694
947975.420897805,5633205.911349902
947978.6872047948,5633230.319989621
947900.971627603,5633237.531238598
947798.0674549756,5633264.383766367
947689.2488910672,5633274.655458324
947651.1752586863,5633273.526101539
947609.3663726021,5633267.619302451
947561.4659426056,5633260.238683199
947515.9421549364,5633249.992051355
947493.399432681,5633240.1285599405
947451.4625161738,5633234.164976727
947391.7413716541,5633234.345228066
947334.972574171,5633254.876110786
947238.5931732391,5633289.822725843
947160.8042148956,5633303.552341442
947118.602945339,5633294.593615964
947099.7691479065,5633284.206980806
947068.3794992111,5633266.895923525
947036.3554454191,5633223.074053207
947011.3536459714,5633152.114867288
946990.4825717839,5633089.047375839
946957.2202392028,5633032.063402321
946914.4696151073,5633000.450796085
946869.5850327841,5632966.117177855
946808.4590339537,5632871.134313802
946760.3483412772,5632764.588672509
946706.0922747592,5632701.366354432
946654.8601091275,5632630.29893811
946562.14475172,5632493.377820593
946557.2991810186,5632486.221925355
946557.1921670537,5632486.063888085
946537.8249988987,5632468.9122189665
946479.475134525,5632422.919193257
946438.0652342717,5632403.962939638
946377.5007684578,5632385.9510354595
946283.9850160988,5632387.937542069
946121.5600588565,5632386.768159212
946057.7490005,5632404.239948854
946015.4739678056,5632423.414366314
945964.6569605967,5632485.64615467
945922.122324355,5632507.3383845
945900.1894674797,5632510.603220447
945867.4350917856,5632502.400086946
945819.4083272292,5632477.882238083
945819.3670134253,5632477.861147223
945811.2585411246,5632468.962241428
945771.3736359167,5632425.189244927
945719.882923134,5632356.640106424
945665.5653690373,5632267.734774767
945665.4507758922,5632267.642389425
945598.3016636405,5632213.50654442
945556.1135456137,5632150.731588779
945499.1402007408,5632115.451051549
945419.9928278353,5632064.714363007
945384.6300683003,5632003.003605227
945350.5478243977,5631928.328168556
945322.0525567603,5631841.554858689
945290.9456289859,5631787.7299825605
945265.6641154068,5631775.612005081
945235.0411810812,5631770.067462213
945213.9437322463,5631794.030814376
945164.6644883587,5631892.089605623
945118.8229775665,5631944.318781534
945116.9721945388,5631946.427453913
945116.8747123542,5631946.538519325
945039.1950091323,5632016.646941114
944926.1798998369,5632104.043546258
944829.3225461729,5632174.59544392
944752.1557100164,5632209.018364591
944752.1206265927,5632209.034014729
944732.6156368044,5632235.699409882
944692.4162962784,5632290.656064235
944643.8976298944,5632380.7845677445
944597.0235349783,5632425.22917191
944548.4873999145,5632433.852662993
944484.6147600081,5632425.640282961
944412.2747467773,5632432.351887763
944239.7575181109,5632478.630403951
944163.660922064,5632471.982658681
944067.4318299238,5632450.599170333
943980.1405418542,5632437.951028786
943889.0926778637,5632411.943745482
943788.828994698,5632354.973890932
943745.9953343616,5632297.178579593
943673.1198777118,5632227.421490487
943630.3985543766,5632223.435507767
943550.7944760664,5632260.175947523
943483.934727068,5632284.928061947
943441.0790533293,5632283.454079929
943370.945997898,5632264.691324825
943297.8973934316,5632250.698605622
943216.3722009578,5632254.135938707
943156.8181887995,5632279.491395784
943104.4279764649,5632315.919039617
943041.7126715016,5632351.568631766
942947.914894146,5632412.32857159
942844.8812005335,5632441.688405802
942740.9515739313,5632481.488678749
942637.6325738711,5632569.6240248615
942570.2415466408,5632601.854446502
942510.0014710042,5632607.005728078
942431.7631928347,5632600.142207795
942340.7170111274,5632574.134044425
942223.5993323701,5632546.004690154
942140.7118136206,5632536.285214093
941986.7471121763,5632574.000273885
941891.1539305578,5632601.450378098
941845.3923484833,5632659.059415001
941775.4008275734,5632721.791938272
941696.5882893862,5632748.532584854
941600.6831294257,5632750.3116350295
941484.2724857138,5632742.822244688
941418.4055105825,5632729.437814532
941397.4189598379,5632750.386845827
941391.7650743756,5632788.108996761
941391.6712343493,5632794.1273045065
941390.7230411714,5632854.937269397
941398.8315237798,5632926.9828654295
941392.4778537378,5632979.772075482
941390.3169926867,5632997.725438803
941387.8732430962,5633110.098717947
941384.3384622592,5633204.354838057
941383.7960649075,5633265.620972978
941383.7952789412,5633265.709748578
941409.7431662356,5633408.601303768
941443.1548738132,5633493.265297265
941487.4399983605,5633560.765729287
941498.6308607393,5633623.523071828
941489.135170668,5633678.523694011
941466.7774501281,5633729.103933407
941444.5044876378,5633779.492286884
941421.7568450973,5633849.071827045
941409.1622827515,5633940.036446871
941409.1607141757,5633940.04777593
941419.306834881,5634096.688211758
941419.3113314466,5634096.757632355
941422.3714849724,5634227.732911924
941407.0116415927,5634267.2161213085
941349.3797989796,5634325.932220107
941233.4844647681,5634364.7739330605
941088.6944024026,5634408.26356322
941007.2072186584,5634436.878495581
940940.8416882694,5634512.909280679
940872.2200410247,5634586.287185129
940818.8239271675,5634622.694191836
940756.8755911575,5634647.842299585
940669.2498936928,5634665.838602872
940566.0778904103,5634697.641778541
940535.904735791,5634715.315703511
940484.373964366,5634776.694147883
940479.7788608402,5634782.1673785215
940467.4778312062,5634798.706795306
940412.099024952,5634873.166494018
940368.0138833094,5634912.840991392
940333.7715537463,5634948.30455734
940270.0006854241,5634996.400618785
940197.459788727,5635031.243186292
940137.5654574248,5635087.179264428
940081.0608754073,5635105.248142112
939943.1631741651,5635124.174638205
939850.519124975,5635171.967745718
939768.2122307726,5635182.890133319
939725.7746341537,5635176.883957235
939631.4198299933,5635160.671460763
939566.2101584068,5635139.80001222
939497.4951988555,5635105.558696122
939380.1080227401,5634998.444338457
939261.9388968262,5634898.820493219
939150.1557771736,5634809.740588043
939062.868282175,5634748.351193384
938985.4768650195,5634702.857008898
938960.3830353314,5634716.413027265
938939.9636434154,5634760.4492610805
938929.2251593855,5634818.4485804085
938899.4976808666,5634859.279015101
938848.1295985067,5634982.789370166
938808.8397178309,5635104.303871793
938811.5273203213,5635183.986901015
938815.3984090403,5635246.451507412
938815.5029280332,5635248.138051318
938834.1081066892,5635308.485137297
938839.3882097178,5635357.6133968765
938839.4006897635,5635357.72951653
938812.3354553181,5635393.739047279
938757.1702605706,5635424.461635336
938666.1809827336,5635480.883970862
938571.1437292899,5635528.471530898
938489.0229328224,5635565.067171807
938412.5224195092,5635619.684657049
938412.5054243474,5635619.696790712
938408.6674244759,5635626.700998457
938367.1535958049,5635702.462036909
938308.758398489,5635769.100707619
938276.8488470742,5635779.085204616
938269.1302197437,5635788.522669268
938255.3618934345,5635805.50434897
938243.1084556462,5635863.321431773
938230.0661229269,5635931.197336657
938187.5288090585,5635982.33091552
938184.7406661958,5635985.682502676
938184.6632126407,5635985.775608489
938096.491670866,5636065.118889003
937976.407513364,5636154.383586613
937931.7244615844,5636227.21953647
937928.921581422,5636242.018733085
937918.416108622,5636297.487444888
937957.4014225155,5636372.558327544
937996.8385191433,5636414.032853735
938042.1343710175,5636443.837747829
938086.4900820212,5636483.144619044
938102.1748904801,5636507.543658184
938127.561997424,5636573.466838251
938152.5369941203,5636698.228890471
938181.1398350245,5636836.292142494
938187.7362220755,5636954.380765661
938187.7426064122,5636954.50574878
938177.5947993343,5637071.358320205
938171.7151074773,5637092.386126031
938156.7112048322,5637146.045133561
938086.467739698,5637239.293527725
938086.3774315548,5637239.413411741
938024.5859754394,5637262.545076759
937992.0186923594,5637280.013177457
937923.259082348,5637355.894648165
937875.3268560022,5637412.779611004
937817.4050687049,5637446.319577223
937780.6303043589,5637484.025474777
937705.7412953136,5637630.783108254
937617.2613151987,5637822.763578122
937609.8778892945,5637857.053247176
937589.1715261192,5637953.216078424
937604.9840123681,5638018.32504541
937661.2517238413,5638087.277977596
937705.277587411,5638137.362384623
937715.0263485264,5638148.452700706
937714.9940879344,5638148.475002428
937659.7057906446,5638186.695705567
937582.8661655125,5638218.158628217
937513.9988561614,5638240.235547487
937475.8255274348,5638239.606662851
937403.5410981944,5638217.679335689
937326.3554714402,5638198.294530397
937241.807942771,5638152.688314598
937166.9688866958,5638105.383903745
937088.4999828368,5638044.715922699
936996.9759645425,5637970.365144433
936953.2552327823,5637923.073808083
936898.8257097645,5637834.180103548
936860.9676739669,5637802.404954128
936801.6573716791,5637795.103836672
936742.7560660703,5637812.902317377
936674.8899215583,5637878.279411349
936647.4286211089,5637919.315192821
936614.9408474151,5637962.899173205
936564.0384433181,5637998.996878674
936511.6925419222,5638022.883474105
936463.5781079545,5638054.155216009
936435.35722344,5638103.180715389
936420.6001856836,5638190.988399187
936402.0062166045,5638266.3815787425
936348.8161702298,5638356.077252436
936246.9881531129,5638454.893878499
936083.9204534044,5638542.675763773
935949.9512440771,5638597.6780673
935903.969995107,5638631.669777398
935899.4974057017,5638640.463300617
935883.8433352866,5638671.240614999
935881.4566102335,5638752.529163096
935908.0481892787,5638887.92344266
935938.1407929608,5638982.379706731
935986.5489926029,5639112.012916266
936041.2664569707,5639280.380250534
936092.6634769281,5639461.051529924
936086.3741412061,5639506.815029806
936055.203369293,5639562.613948694
936004.8524246487,5639591.668969719
935939.5913028343,5639626.606497238
935885.9786730328,5639693.644054452
935795.6745439243,5639851.747381475
935726.707574394,5639955.755434898
935674.5118169307,5640007.318593933
935546.5865333404,5640103.505845631
935366.7879681063,5640190.419921955
935302.7832375945,5640184.70989905
935236.5199137591,5640176.284721856
935172.0155624179,5640176.046955696
935137.8233479488,5640182.813076986
935111.7069282659,5640220.402120288
935087.2754447164,5640348.674438285
935085.1509563504,5640432.955437834
935097.3964426094,5640515.951393859
935135.6864369137,5640690.0172407245
935163.5626243368,5640728.451199046
935209.6454032325,5640778.01432404
935269.4484414489,5640836.657324614
935319.1482924534,5640902.027024209
935392.8838538224,5641023.169153752
935433.6706447261,5641080.303532933
935461.0662019616,5641154.4623708995
935504.0092325367,5641241.939272659
935524.224478987,5641315.487599594
935557.347312942,5641407.673787328
935570.2147072088,5641485.129064467
935561.704777169,5641558.866169352
935472.0958370657,5641835.189083285
935584.7003948858,5641890.598725583
935725.2865687725,5641983.999167647
935801.3215114983,5642049.039282195
935890.0109172842,5642132.666297061
936003.4561468463,5642295.771913963
936014.5515145793,5642334.912267085
936007.3306666947,5642393.118938968
935984.0551049366,5642473.16950119
935953.8388298466,5642549.654507944
935911.7861019782,5642625.241039218
935839.5825871441,5642805.870992364
935853.7822472474,5642952.85300791
935876.7526284775,5643023.581301236
935929.6105899335,5643135.532776914
935949.4276061981,5643214.047046067
935951.9306698615,5643300.745367938
935944.3627638499,5643392.164136251
935903.9273837479,5643478.323603357
935891.5268889792,5643541.213838803
935888.3479523702,5643638.005845171
935903.9077653367,5643798.140715726
935917.7981224448,5643919.455399384
935947.0307847483,5644000.79510752
935947.1243245807,5644057.099852164
935938.2949332235,5644107.674953162
935910.9551152558,5644148.7002713205
935866.5689147998,5644165.702684468
935776.4095602626,5644185.991223714
935685.8784539963,5644211.808545081
935632.6011418417,5644248.196279416
935525.1452269651,5644244.473144827
935450.1148040965,5644228.304113158
935358.9676901139,5644202.7888566
935214.7104611029,5644154.839499924
935144.713927758,5644133.554426067
935080.4320370196,5644100.169763722
935020.1291981897,5644046.9983254485
934993.1684399064,5643998.501036093
934986.8254092081,5643929.141905396
934974.678068528,5643902.514742054
934943.1132363183,5643879.282083526
934907.210183677,5643878.9217649
934854.3185755505,5643912.786120206
934801.8727287065,5643969.867341841
934745.6696252245,5644013.528830276
934703.5999972223,5644058.923211608
934666.1795175181,5644107.173730638
934641.0952998886,5644150.850789268
934619.2872246664,5644154.104073489
934584.6971632168,5644138.713885374
934551.7745903023,5644102.390200652
934501.803301947,5644041.9813436465
934414.765475588,5643907.169145773
934357.4819625675,5643848.723619761
934247.7537693147,5643757.792131802
934123.1860312141,5643701.425153093
933980.825005804,5643659.151242659
933863.3452529537,5643633.964595208
933768.4691748495,5643595.592078621
933689.7735516153,5643535.371188327
933517.9745174873,5643298.651903086
933455.8192009232,5643180.92762722
933378.4046544814,5643075.113490718
933272.6668004924,5642907.586613412
933209.6168307071,5642800.363244366
933148.780501158,5642667.734451911
933057.7983488437,5642496.400353397
932983.1247803873,5642357.578109729
932940.4700007379,5642295.268937816
932893.1881136012,5642257.724169446
